,date,year,month,day,weekday,weekday_name,weeknumber,is_weekend,is_business_day,is_holiday,holiday_name,Hourly
2849,2017-04-29,2017,4,29,6,Saturday,17,1,0,0,,17
2850,2017-04-29,2017,4,29,6,Saturday,17,1,0,0,,18
2851,2017-04-29,2017,4,29,6,Saturday,17,1,0,0,,19
2852,2017-04-29,2017,4,29,6,Saturday,17,1,0,0,,20
2853,2017-04-29,2017,4,29,6,Saturday,17,1,0,0,,21
2854,2017-04-29,2017,4,29,6,Saturday,17,1,0,0,,22
2855,2017-04-29,2017,4,29,6,Saturday,17,1,0,0,,23
2856,2017-04-30,2017,4,30,7,Sunday,17,1,0,0,,0
2857,2017-04-30,2017,4,30,7,Sunday,17,1,0,0,,1
2858,2017-04-30,2017,4,30,7,Sunday,17,1,0,0,,2
2859,2017-04-30,2017,4,30,7,Sunday,17,1,0,0,,3
2860,2017-04-30,2017,4,30,7,Sunday,17,1,0,0,,4
2861,2017-04-30,2017,4,30,7,Sunday,17,1,0,0,,5
2862,2017-04-30,2017,4,30,7,Sunday,17,1,0,0,,6
2863,2017-04-30,2017,4,30,7,Sunday,17,1,0,0,,7
2864,2017-04-30,2017,4,30,7,Sunday,17,1,0,0,,8
2865,2017-04-30,2017,4,30,7,Sunday,17,1,0,0,,9
2866,2017-04-30,2017,4,30,7,Sunday,17,1,0,0,,10
2867,2017-04-30,2017,4,30,7,Sunday,17,1,0,0,,11
2868,2017-04-30,2017,4,30,7,Sunday,17,1,0,0,,12
2869,2017-04-30,2017,4,30,7,Sunday,17,1,0,0,,13
2870,2017-04-30,2017,4,30,7,Sunday,17,1,0,0,,14
2871,2017-04-30,2017,4,30,7,Sunday,17,1,0,0,,15
2872,2017-04-30,2017,4,30,7,Sunday,17,1,0,0,,16
2873,2017-04-30,2017,4,30,7,Sunday,17,1,0,0,,17
2874,2017-04-30,2017,4,30,7,Sunday,17,1,0,0,,18
2875,2017-04-30,2017,4,30,7,Sunday,17,1,0,0,,19
2876,2017-04-30,2017,4,30,7,Sunday,17,1,0,0,,20
2877,2017-04-30,2017,4,30,7,Sunday,17,1,0,0,,21
2878,2017-04-30,2017,4,30,7,Sunday,17,1,0,0,,22
2879,2017-04-30,2017,4,30,7,Sunday,17,1,0,0,,23
2880,2017-05-01,2017,5,1,1,Monday,18,0,0,1, Emek ve Dayanışma Günü,0
2881,2017-05-01,2017,5,1,1,Monday,18,0,0,1, Emek ve Dayanışma Günü,1
2882,2017-05-01,2017,5,1,1,Monday,18,0,0,1, Emek ve Dayanışma Günü,2
2883,2017-05-01,2017,5,1,1,Monday,18,0,0,1, Emek ve Dayanışma Günü,3
2884,2017-05-01,2017,5,1,1,Monday,18,0,0,1, Emek ve Dayanışma Günü,4
2885,2017-05-01,2017,5,1,1,Monday,18,0,0,1, Emek ve Dayanışma Günü,5
2886,2017-05-01,2017,5,1,1,Monday,18,0,0,1, Emek ve Dayanışma Günü,6
2887,2017-05-01,2017,5,1,1,Monday,18,0,0,1, Emek ve Dayanışma Günü,7
2888,2017-05-01,2017,5,1,1,Monday,18,0,0,1, Emek ve Dayanışma Günü,8
2889,2017-05-01,2017,5,1,1,Monday,18,0,0,1, Emek ve Dayanışma Günü,9
2890,2017-05-01,2017,5,1,1,Monday,18,0,0,1, Emek ve Dayanışma Günü,10
2891,2017-05-01,2017,5,1,1,Monday,18,0,0,1, Emek ve Dayanışma Günü,11
2892,2017-05-01,2017,5,1,1,Monday,18,0,0,1, Emek ve Dayanışma Günü,12
2893,2017-05-01,2017,5,1,1,Monday,18,0,0,1, Emek ve Dayanışma Günü,13
2894,2017-05-01,2017,5,1,1,Monday,18,0,0,1, Emek ve Dayanışma Günü,14
2895,2017-05-01,2017,5,1,1,Monday,18,0,0,1, Emek ve Dayanışma Günü,15
2896,2017-05-01,2017,5,1,1,Monday,18,0,0,1, Emek ve Dayanışma Günü,16
2897,2017-05-01,2017,5,1,1,Monday,18,0,0,1, Emek ve Dayanışma Günü,17
2898,2017-05-01,2017,5,1,1,Monday,18,0,0,1, Emek ve Dayanışma Günü,18
2899,2017-05-01,2017,5,1,1,Monday,18,0,0,1, Emek ve Dayanışma Günü,19
2900,2017-05-01,2017,5,1,1,Monday,18,0,0,1, Emek ve Dayanışma Günü,20
2901,2017-05-01,2017,5,1,1,Monday,18,0,0,1, Emek ve Dayanışma Günü,21
2902,2017-05-01,2017,5,1,1,Monday,18,0,0,1, Emek ve Dayanışma Günü,22
2903,2017-05-01,2017,5,1,1,Monday,18,0,0,1, Emek ve Dayanışma Günü,23
2904,2017-05-02,2017,5,2,2,Tuesday,18,0,1,0,,0
2905,2017-05-02,2017,5,2,2,Tuesday,18,0,1,0,,1
2906,2017-05-02,2017,5,2,2,Tuesday,18,0,1,0,,2
2907,2017-05-02,2017,5,2,2,Tuesday,18,0,1,0,,3
2908,2017-05-02,2017,5,2,2,Tuesday,18,0,1,0,,4
2909,2017-05-02,2017,5,2,2,Tuesday,18,0,1,0,,5
2910,2017-05-02,2017,5,2,2,Tuesday,18,0,1,0,,6
2911,2017-05-02,2017,5,2,2,Tuesday,18,0,1,0,,7
2912,2017-05-02,2017,5,2,2,Tuesday,18,0,1,0,,8
2913,2017-05-02,2017,5,2,2,Tuesday,18,0,1,0,,9
2914,2017-05-02,2017,5,2,2,Tuesday,18,0,1,0,,10
2915,2017-05-02,2017,5,2,2,Tuesday,18,0,1,0,,11
2916,2017-05-02,2017,5,2,2,Tuesday,18,0,1,0,,12
2917,2017-05-02,2017,5,2,2,Tuesday,18,0,1,0,,13
2918,2017-05-02,2017,5,2,2,Tuesday,18,0,1,0,,14
2919,2017-05-02,2017,5,2,2,Tuesday,18,0,1,0,,15
2920,2017-05-02,2017,5,2,2,Tuesday,18,0,1,0,,16
2921,2017-05-02,2017,5,2,2,Tuesday,18,0,1,0,,17
2922,2017-05-02,2017,5,2,2,Tuesday,18,0,1,0,,18
2923,2017-05-02,2017,5,2,2,Tuesday,18,0,1,0,,19
2924,2017-05-02,2017,5,2,2,Tuesday,18,0,1,0,,20
2925,2017-05-02,2017,5,2,2,Tuesday,18,0,1,0,,21
2926,2017-05-02,2017,5,2,2,Tuesday,18,0,1,0,,22
2927,2017-05-02,2017,5,2,2,Tuesday,18,0,1,0,,23
2928,2017-05-03,2017,5,3,3,Wednesday,18,0,1,0,,0
2929,2017-05-03,2017,5,3,3,Wednesday,18,0,1,0,,1
2930,2017-05-03,2017,5,3,3,Wednesday,18,0,1,0,,2
2931,2017-05-03,2017,5,3,3,Wednesday,18,0,1,0,,3
2932,2017-05-03,2017,5,3,3,Wednesday,18,0,1,0,,4
2933,2017-05-03,2017,5,3,3,Wednesday,18,0,1,0,,5
2934,2017-05-03,2017,5,3,3,Wednesday,18,0,1,0,,6
2935,2017-05-03,2017,5,3,3,Wednesday,18,0,1,0,,7
2936,2017-05-03,2017,5,3,3,Wednesday,18,0,1,0,,8
2937,2017-05-03,2017,5,3,3,Wednesday,18,0,1,0,,9
2938,2017-05-03,2017,5,3,3,Wednesday,18,0,1,0,,10
2939,2017-05-03,2017,5,3,3,Wednesday,18,0,1,0,,11
2940,2017-05-03,2017,5,3,3,Wednesday,18,0,1,0,,12
2941,2017-05-03,2017,5,3,3,Wednesday,18,0,1,0,,13
2942,2017-05-03,2017,5,3,3,Wednesday,18,0,1,0,,14
2943,2017-05-03,2017,5,3,3,Wednesday,18,0,1,0,,15
2944,2017-05-03,2017,5,3,3,Wednesday,18,0,1,0,,16
2945,2017-05-03,2017,5,3,3,Wednesday,18,0,1,0,,17
2946,2017-05-03,2017,5,3,3,Wednesday,18,0,1,0,,18
2947,2017-05-03,2017,5,3,3,Wednesday,18,0,1,0,,19
2948,2017-05-03,2017,5,3,3,Wednesday,18,0,1,0,,20
2949,2017-05-03,2017,5,3,3,Wednesday,18,0,1,0,,21
2950,2017-05-03,2017,5,3,3,Wednesday,18,0,1,0,,22
2951,2017-05-03,2017,5,3,3,Wednesday,18,0,1,0,,23
2952,2017-05-04,2017,5,4,4,Thursday,18,0,1,0,,0
2953,2017-05-04,2017,5,4,4,Thursday,18,0,1,0,,1
2954,2017-05-04,2017,5,4,4,Thursday,18,0,1,0,,2
2955,2017-05-04,2017,5,4,4,Thursday,18,0,1,0,,3
2956,2017-05-04,2017,5,4,4,Thursday,18,0,1,0,,4
2957,2017-05-04,2017,5,4,4,Thursday,18,0,1,0,,5
2958,2017-05-04,2017,5,4,4,Thursday,18,0,1,0,,6
2959,2017-05-04,2017,5,4,4,Thursday,18,0,1,0,,7
2960,2017-05-04,2017,5,4,4,Thursday,18,0,1,0,,8
2961,2017-05-04,2017,5,4,4,Thursday,18,0,1,0,,9
2962,2017-05-04,2017,5,4,4,Thursday,18,0,1,0,,10
2963,2017-05-04,2017,5,4,4,Thursday,18,0,1,0,,11
2964,2017-05-04,2017,5,4,4,Thursday,18,0,1,0,,12
2965,2017-05-04,2017,5,4,4,Thursday,18,0,1,0,,13
2966,2017-05-04,2017,5,4,4,Thursday,18,0,1,0,,14
2967,2017-05-04,2017,5,4,4,Thursday,18,0,1,0,,15
2968,2017-05-04,2017,5,4,4,Thursday,18,0,1,0,,16
2969,2017-05-04,2017,5,4,4,Thursday,18,0,1,0,,17
2970,2017-05-04,2017,5,4,4,Thursday,18,0,1,0,,18
2971,2017-05-04,2017,5,4,4,Thursday,18,0,1,0,,19
2972,2017-05-04,2017,5,4,4,Thursday,18,0,1,0,,20
2973,2017-05-04,2017,5,4,4,Thursday,18,0,1,0,,21
2974,2017-05-04,2017,5,4,4,Thursday,18,0,1,0,,22
2975,2017-05-04,2017,5,4,4,Thursday,18,0,1,0,,23
2976,2017-05-05,2017,5,5,5,Friday,18,0,1,0,,0
2977,2017-05-05,2017,5,5,5,Friday,18,0,1,0,,1
2978,2017-05-05,2017,5,5,5,Friday,18,0,1,0,,2
2979,2017-05-05,2017,5,5,5,Friday,18,0,1,0,,3
2980,2017-05-05,2017,5,5,5,Friday,18,0,1,0,,4
2981,2017-05-05,2017,5,5,5,Friday,18,0,1,0,,5
2982,2017-05-05,2017,5,5,5,Friday,18,0,1,0,,6
2983,2017-05-05,2017,5,5,5,Friday,18,0,1,0,,7
2984,2017-05-05,2017,5,5,5,Friday,18,0,1,0,,8
2985,2017-05-05,2017,5,5,5,Friday,18,0,1,0,,9
2986,2017-05-05,2017,5,5,5,Friday,18,0,1,0,,10
2987,2017-05-05,2017,5,5,5,Friday,18,0,1,0,,11
2988,2017-05-05,2017,5,5,5,Friday,18,0,1,0,,12
2989,2017-05-05,2017,5,5,5,Friday,18,0,1,0,,13
2990,2017-05-05,2017,5,5,5,Friday,18,0,1,0,,14
2991,2017-05-05,2017,5,5,5,Friday,18,0,1,0,,15
2992,2017-05-05,2017,5,5,5,Friday,18,0,1,0,,16
2993,2017-05-05,2017,5,5,5,Friday,18,0,1,0,,17
2994,2017-05-05,2017,5,5,5,Friday,18,0,1,0,,18
2995,2017-05-05,2017,5,5,5,Friday,18,0,1,0,,19
2996,2017-05-05,2017,5,5,5,Friday,18,0,1,0,,20
2997,2017-05-05,2017,5,5,5,Friday,18,0,1,0,,21
2998,2017-05-05,2017,5,5,5,Friday,18,0,1,0,,22
2999,2017-05-05,2017,5,5,5,Friday,18,0,1,0,,23
3000,2017-05-06,2017,5,6,6,Saturday,18,1,0,0,,0
3001,2017-05-06,2017,5,6,6,Saturday,18,1,0,0,,1
3002,2017-05-06,2017,5,6,6,Saturday,18,1,0,0,,2
3003,2017-05-06,2017,5,6,6,Saturday,18,1,0,0,,3
3004,2017-05-06,2017,5,6,6,Saturday,18,1,0,0,,4
3005,2017-05-06,2017,5,6,6,Saturday,18,1,0,0,,5
3006,2017-05-06,2017,5,6,6,Saturday,18,1,0,0,,6
3007,2017-05-06,2017,5,6,6,Saturday,18,1,0,0,,7
3008,2017-05-06,2017,5,6,6,Saturday,18,1,0,0,,8
3009,2017-05-06,2017,5,6,6,Saturday,18,1,0,0,,9
3010,2017-05-06,2017,5,6,6,Saturday,18,1,0,0,,10
3011,2017-05-06,2017,5,6,6,Saturday,18,1,0,0,,11
3012,2017-05-06,2017,5,6,6,Saturday,18,1,0,0,,12
3013,2017-05-06,2017,5,6,6,Saturday,18,1,0,0,,13
3014,2017-05-06,2017,5,6,6,Saturday,18,1,0,0,,14
3015,2017-05-06,2017,5,6,6,Saturday,18,1,0,0,,15
3016,2017-05-06,2017,5,6,6,Saturday,18,1,0,0,,16
3017,2017-05-06,2017,5,6,6,Saturday,18,1,0,0,,17
3018,2017-05-06,2017,5,6,6,Saturday,18,1,0,0,,18
3019,2017-05-06,2017,5,6,6,Saturday,18,1,0,0,,19
3020,2017-05-06,2017,5,6,6,Saturday,18,1,0,0,,20
3021,2017-05-06,2017,5,6,6,Saturday,18,1,0,0,,21
3022,2017-05-06,2017,5,6,6,Saturday,18,1,0,0,,22
3023,2017-05-06,2017,5,6,6,Saturday,18,1,0,0,,23
3024,2017-05-07,2017,5,7,7,Sunday,18,1,0,0,,0
3025,2017-05-07,2017,5,7,7,Sunday,18,1,0,0,,1
3026,2017-05-07,2017,5,7,7,Sunday,18,1,0,0,,2
3027,2017-05-07,2017,5,7,7,Sunday,18,1,0,0,,3
3028,2017-05-07,2017,5,7,7,Sunday,18,1,0,0,,4
3029,2017-05-07,2017,5,7,7,Sunday,18,1,0,0,,5
3030,2017-05-07,2017,5,7,7,Sunday,18,1,0,0,,6
3031,2017-05-07,2017,5,7,7,Sunday,18,1,0,0,,7
3032,2017-05-07,2017,5,7,7,Sunday,18,1,0,0,,8
3033,2017-05-07,2017,5,7,7,Sunday,18,1,0,0,,9
3034,2017-05-07,2017,5,7,7,Sunday,18,1,0,0,,10
3035,2017-05-07,2017,5,7,7,Sunday,18,1,0,0,,11
3036,2017-05-07,2017,5,7,7,Sunday,18,1,0,0,,12
3037,2017-05-07,2017,5,7,7,Sunday,18,1,0,0,,13
3038,2017-05-07,2017,5,7,7,Sunday,18,1,0,0,,14
3039,2017-05-07,2017,5,7,7,Sunday,18,1,0,0,,15
3040,2017-05-07,2017,5,7,7,Sunday,18,1,0,0,,16
3041,2017-05-07,2017,5,7,7,Sunday,18,1,0,0,,17
3042,2017-05-07,2017,5,7,7,Sunday,18,1,0,0,,18
3043,2017-05-07,2017,5,7,7,Sunday,18,1,0,0,,19
3044,2017-05-07,2017,5,7,7,Sunday,18,1,0,0,,20
3045,2017-05-07,2017,5,7,7,Sunday,18,1,0,0,,21
3046,2017-05-07,2017,5,7,7,Sunday,18,1,0,0,,22
3047,2017-05-07,2017,5,7,7,Sunday,18,1,0,0,,23
3048,2017-05-08,2017,5,8,1,Monday,19,0,1,0,,0
3049,2017-05-08,2017,5,8,1,Monday,19,0,1,0,,1
3050,2017-05-08,2017,5,8,1,Monday,19,0,1,0,,2
3051,2017-05-08,2017,5,8,1,Monday,19,0,1,0,,3
3052,2017-05-08,2017,5,8,1,Monday,19,0,1,0,,4
3053,2017-05-08,2017,5,8,1,Monday,19,0,1,0,,5
3054,2017-05-08,2017,5,8,1,Monday,19,0,1,0,,6
3055,2017-05-08,2017,5,8,1,Monday,19,0,1,0,,7
3056,2017-05-08,2017,5,8,1,Monday,19,0,1,0,,8
3057,2017-05-08,2017,5,8,1,Monday,19,0,1,0,,9
3058,2017-05-08,2017,5,8,1,Monday,19,0,1,0,,10
3059,2017-05-08,2017,5,8,1,Monday,19,0,1,0,,11
3060,2017-05-08,2017,5,8,1,Monday,19,0,1,0,,12
3061,2017-05-08,2017,5,8,1,Monday,19,0,1,0,,13
3062,2017-05-08,2017,5,8,1,Monday,19,0,1,0,,14
3063,2017-05-08,2017,5,8,1,Monday,19,0,1,0,,15
3064,2017-05-08,2017,5,8,1,Monday,19,0,1,0,,16
3065,2017-05-08,2017,5,8,1,Monday,19,0,1,0,,17
3066,2017-05-08,2017,5,8,1,Monday,19,0,1,0,,18
3067,2017-05-08,2017,5,8,1,Monday,19,0,1,0,,19
3068,2017-05-08,2017,5,8,1,Monday,19,0,1,0,,20
3069,2017-05-08,2017,5,8,1,Monday,19,0,1,0,,21
3070,2017-05-08,2017,5,8,1,Monday,19,0,1,0,,22
3071,2017-05-08,2017,5,8,1,Monday,19,0,1,0,,23
3072,2017-05-09,2017,5,9,2,Tuesday,19,0,1,0,,0
3073,2017-05-09,2017,5,9,2,Tuesday,19,0,1,0,,1
3074,2017-05-09,2017,5,9,2,Tuesday,19,0,1,0,,2
3075,2017-05-09,2017,5,9,2,Tuesday,19,0,1,0,,3
3076,2017-05-09,2017,5,9,2,Tuesday,19,0,1,0,,4
3077,2017-05-09,2017,5,9,2,Tuesday,19,0,1,0,,5
3078,2017-05-09,2017,5,9,2,Tuesday,19,0,1,0,,6
3079,2017-05-09,2017,5,9,2,Tuesday,19,0,1,0,,7
3080,2017-05-09,2017,5,9,2,Tuesday,19,0,1,0,,8
3081,2017-05-09,2017,5,9,2,Tuesday,19,0,1,0,,9
3082,2017-05-09,2017,5,9,2,Tuesday,19,0,1,0,,10
3083,2017-05-09,2017,5,9,2,Tuesday,19,0,1,0,,11
3084,2017-05-09,2017,5,9,2,Tuesday,19,0,1,0,,12
3085,2017-05-09,2017,5,9,2,Tuesday,19,0,1,0,,13
3086,2017-05-09,2017,5,9,2,Tuesday,19,0,1,0,,14
3087,2017-05-09,2017,5,9,2,Tuesday,19,0,1,0,,15
3088,2017-05-09,2017,5,9,2,Tuesday,19,0,1,0,,16
3089,2017-05-09,2017,5,9,2,Tuesday,19,0,1,0,,17
3090,2017-05-09,2017,5,9,2,Tuesday,19,0,1,0,,18
3091,2017-05-09,2017,5,9,2,Tuesday,19,0,1,0,,19
3092,2017-05-09,2017,5,9,2,Tuesday,19,0,1,0,,20
3093,2017-05-09,2017,5,9,2,Tuesday,19,0,1,0,,21
3094,2017-05-09,2017,5,9,2,Tuesday,19,0,1,0,,22
3095,2017-05-09,2017,5,9,2,Tuesday,19,0,1,0,,23
3096,2017-05-10,2017,5,10,3,Wednesday,19,0,1,0,,0
3097,2017-05-10,2017,5,10,3,Wednesday,19,0,1,0,,1
3098,2017-05-10,2017,5,10,3,Wednesday,19,0,1,0,,2
3099,2017-05-10,2017,5,10,3,Wednesday,19,0,1,0,,3
3100,2017-05-10,2017,5,10,3,Wednesday,19,0,1,0,,4
3101,2017-05-10,2017,5,10,3,Wednesday,19,0,1,0,,5
3102,2017-05-10,2017,5,10,3,Wednesday,19,0,1,0,,6
3103,2017-05-10,2017,5,10,3,Wednesday,19,0,1,0,,7
3104,2017-05-10,2017,5,10,3,Wednesday,19,0,1,0,,8
3105,2017-05-10,2017,5,10,3,Wednesday,19,0,1,0,,9
3106,2017-05-10,2017,5,10,3,Wednesday,19,0,1,0,,10
3107,2017-05-10,2017,5,10,3,Wednesday,19,0,1,0,,11
3108,2017-05-10,2017,5,10,3,Wednesday,19,0,1,0,,12
3109,2017-05-10,2017,5,10,3,Wednesday,19,0,1,0,,13
3110,2017-05-10,2017,5,10,3,Wednesday,19,0,1,0,,14
3111,2017-05-10,2017,5,10,3,Wednesday,19,0,1,0,,15
3112,2017-05-10,2017,5,10,3,Wednesday,19,0,1,0,,16
3113,2017-05-10,2017,5,10,3,Wednesday,19,0,1,0,,17
3114,2017-05-10,2017,5,10,3,Wednesday,19,0,1,0,,18
3115,2017-05-10,2017,5,10,3,Wednesday,19,0,1,0,,19
3116,2017-05-10,2017,5,10,3,Wednesday,19,0,1,0,,20
3117,2017-05-10,2017,5,10,3,Wednesday,19,0,1,0,,21
3118,2017-05-10,2017,5,10,3,Wednesday,19,0,1,0,,22
3119,2017-05-10,2017,5,10,3,Wednesday,19,0,1,0,,23
3120,2017-05-11,2017,5,11,4,Thursday,19,0,1,0,,0
3121,2017-05-11,2017,5,11,4,Thursday,19,0,1,0,,1
3122,2017-05-11,2017,5,11,4,Thursday,19,0,1,0,,2
3123,2017-05-11,2017,5,11,4,Thursday,19,0,1,0,,3
3124,2017-05-11,2017,5,11,4,Thursday,19,0,1,0,,4
3125,2017-05-11,2017,5,11,4,Thursday,19,0,1,0,,5
3126,2017-05-11,2017,5,11,4,Thursday,19,0,1,0,,6
3127,2017-05-11,2017,5,11,4,Thursday,19,0,1,0,,7
3128,2017-05-11,2017,5,11,4,Thursday,19,0,1,0,,8
3129,2017-05-11,2017,5,11,4,Thursday,19,0,1,0,,9
3130,2017-05-11,2017,5,11,4,Thursday,19,0,1,0,,10
3131,2017-05-11,2017,5,11,4,Thursday,19,0,1,0,,11
3132,2017-05-11,2017,5,11,4,Thursday,19,0,1,0,,12
3133,2017-05-11,2017,5,11,4,Thursday,19,0,1,0,,13
3134,2017-05-11,2017,5,11,4,Thursday,19,0,1,0,,14
3135,2017-05-11,2017,5,11,4,Thursday,19,0,1,0,,15
3136,2017-05-11,2017,5,11,4,Thursday,19,0,1,0,,16
3137,2017-05-11,2017,5,11,4,Thursday,19,0,1,0,,17
3138,2017-05-11,2017,5,11,4,Thursday,19,0,1,0,,18
3139,2017-05-11,2017,5,11,4,Thursday,19,0,1,0,,19
3140,2017-05-11,2017,5,11,4,Thursday,19,0,1,0,,20
3141,2017-05-11,2017,5,11,4,Thursday,19,0,1,0,,21
3142,2017-05-11,2017,5,11,4,Thursday,19,0,1,0,,22
3143,2017-05-11,2017,5,11,4,Thursday,19,0,1,0,,23
3144,2017-05-12,2017,5,12,5,Friday,19,0,1,0,,0
3145,2017-05-12,2017,5,12,5,Friday,19,0,1,0,,1
3146,2017-05-12,2017,5,12,5,Friday,19,0,1,0,,2
3147,2017-05-12,2017,5,12,5,Friday,19,0,1,0,,3
3148,2017-05-12,2017,5,12,5,Friday,19,0,1,0,,4
3149,2017-05-12,2017,5,12,5,Friday,19,0,1,0,,5
3150,2017-05-12,2017,5,12,5,Friday,19,0,1,0,,6
3151,2017-05-12,2017,5,12,5,Friday,19,0,1,0,,7
3152,2017-05-12,2017,5,12,5,Friday,19,0,1,0,,8
3153,2017-05-12,2017,5,12,5,Friday,19,0,1,0,,9
3154,2017-05-12,2017,5,12,5,Friday,19,0,1,0,,10
3155,2017-05-12,2017,5,12,5,Friday,19,0,1,0,,11
3156,2017-05-12,2017,5,12,5,Friday,19,0,1,0,,12
3157,2017-05-12,2017,5,12,5,Friday,19,0,1,0,,13
3158,2017-05-12,2017,5,12,5,Friday,19,0,1,0,,14
3159,2017-05-12,2017,5,12,5,Friday,19,0,1,0,,15
3160,2017-05-12,2017,5,12,5,Friday,19,0,1,0,,16
3161,2017-05-12,2017,5,12,5,Friday,19,0,1,0,,17
3162,2017-05-12,2017,5,12,5,Friday,19,0,1,0,,18
3163,2017-05-12,2017,5,12,5,Friday,19,0,1,0,,19
3164,2017-05-12,2017,5,12,5,Friday,19,0,1,0,,20
3165,2017-05-12,2017,5,12,5,Friday,19,0,1,0,,21
3166,2017-05-12,2017,5,12,5,Friday,19,0,1,0,,22
3167,2017-05-12,2017,5,12,5,Friday,19,0,1,0,,23
3168,2017-05-13,2017,5,13,6,Saturday,19,1,0,0,,0
3169,2017-05-13,2017,5,13,6,Saturday,19,1,0,0,,1
3170,2017-05-13,2017,5,13,6,Saturday,19,1,0,0,,2
3171,2017-05-13,2017,5,13,6,Saturday,19,1,0,0,,3
3172,2017-05-13,2017,5,13,6,Saturday,19,1,0,0,,4
3173,2017-05-13,2017,5,13,6,Saturday,19,1,0,0,,5
3174,2017-05-13,2017,5,13,6,Saturday,19,1,0,0,,6
3175,2017-05-13,2017,5,13,6,Saturday,19,1,0,0,,7
3176,2017-05-13,2017,5,13,6,Saturday,19,1,0,0,,8
3177,2017-05-13,2017,5,13,6,Saturday,19,1,0,0,,9
3178,2017-05-13,2017,5,13,6,Saturday,19,1,0,0,,10
3179,2017-05-13,2017,5,13,6,Saturday,19,1,0,0,,11
3180,2017-05-13,2017,5,13,6,Saturday,19,1,0,0,,12
3181,2017-05-13,2017,5,13,6,Saturday,19,1,0,0,,13
3182,2017-05-13,2017,5,13,6,Saturday,19,1,0,0,,14
3183,2017-05-13,2017,5,13,6,Saturday,19,1,0,0,,15
3184,2017-05-13,2017,5,13,6,Saturday,19,1,0,0,,16
3185,2017-05-13,2017,5,13,6,Saturday,19,1,0,0,,17
3186,2017-05-13,2017,5,13,6,Saturday,19,1,0,0,,18
3187,2017-05-13,2017,5,13,6,Saturday,19,1,0,0,,19
3188,2017-05-13,2017,5,13,6,Saturday,19,1,0,0,,20
3189,2017-05-13,2017,5,13,6,Saturday,19,1,0,0,,21
3190,2017-05-13,2017,5,13,6,Saturday,19,1,0,0,,22
3191,2017-05-13,2017,5,13,6,Saturday,19,1,0,0,,23
3192,2017-05-14,2017,5,14,7,Sunday,19,1,0,0,,0
3193,2017-05-14,2017,5,14,7,Sunday,19,1,0,0,,1
3194,2017-05-14,2017,5,14,7,Sunday,19,1,0,0,,2
3195,2017-05-14,2017,5,14,7,Sunday,19,1,0,0,,3
3196,2017-05-14,2017,5,14,7,Sunday,19,1,0,0,,4
3197,2017-05-14,2017,5,14,7,Sunday,19,1,0,0,,5
3198,2017-05-14,2017,5,14,7,Sunday,19,1,0,0,,6
3199,2017-05-14,2017,5,14,7,Sunday,19,1,0,0,,7
3200,2017-05-14,2017,5,14,7,Sunday,19,1,0,0,,8
3201,2017-05-14,2017,5,14,7,Sunday,19,1,0,0,,9
3202,2017-05-14,2017,5,14,7,Sunday,19,1,0,0,,10
3203,2017-05-14,2017,5,14,7,Sunday,19,1,0,0,,11
3204,2017-05-14,2017,5,14,7,Sunday,19,1,0,0,,12
3205,2017-05-14,2017,5,14,7,Sunday,19,1,0,0,,13
3206,2017-05-14,2017,5,14,7,Sunday,19,1,0,0,,14
3207,2017-05-14,2017,5,14,7,Sunday,19,1,0,0,,15
3208,2017-05-14,2017,5,14,7,Sunday,19,1,0,0,,16
3209,2017-05-14,2017,5,14,7,Sunday,19,1,0,0,,17
3210,2017-05-14,2017,5,14,7,Sunday,19,1,0,0,,18
3211,2017-05-14,2017,5,14,7,Sunday,19,1,0,0,,19
3212,2017-05-14,2017,5,14,7,Sunday,19,1,0,0,,20
3213,2017-05-14,2017,5,14,7,Sunday,19,1,0,0,,21
3214,2017-05-14,2017,5,14,7,Sunday,19,1,0,0,,22
3215,2017-05-14,2017,5,14,7,Sunday,19,1,0,0,,23
3216,2017-05-15,2017,5,15,1,Monday,20,0,1,0,,0
3217,2017-05-15,2017,5,15,1,Monday,20,0,1,0,,1
3218,2017-05-15,2017,5,15,1,Monday,20,0,1,0,,2
3219,2017-05-15,2017,5,15,1,Monday,20,0,1,0,,3
3220,2017-05-15,2017,5,15,1,Monday,20,0,1,0,,4
3221,2017-05-15,2017,5,15,1,Monday,20,0,1,0,,5
3222,2017-05-15,2017,5,15,1,Monday,20,0,1,0,,6
3223,2017-05-15,2017,5,15,1,Monday,20,0,1,0,,7
3224,2017-05-15,2017,5,15,1,Monday,20,0,1,0,,8
3225,2017-05-15,2017,5,15,1,Monday,20,0,1,0,,9
3226,2017-05-15,2017,5,15,1,Monday,20,0,1,0,,10
3227,2017-05-15,2017,5,15,1,Monday,20,0,1,0,,11
3228,2017-05-15,2017,5,15,1,Monday,20,0,1,0,,12
3229,2017-05-15,2017,5,15,1,Monday,20,0,1,0,,13
3230,2017-05-15,2017,5,15,1,Monday,20,0,1,0,,14
3231,2017-05-15,2017,5,15,1,Monday,20,0,1,0,,15
3232,2017-05-15,2017,5,15,1,Monday,20,0,1,0,,16
3233,2017-05-15,2017,5,15,1,Monday,20,0,1,0,,17
3234,2017-05-15,2017,5,15,1,Monday,20,0,1,0,,18
3235,2017-05-15,2017,5,15,1,Monday,20,0,1,0,,19
3236,2017-05-15,2017,5,15,1,Monday,20,0,1,0,,20
3237,2017-05-15,2017,5,15,1,Monday,20,0,1,0,,21
